HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,home_fpl,away_fpl,home_win,away_win
Tottenham,Southampton,2,1,H,1.0,1.0,D,2002-03,95.5,60.0,0.4944649446494465,0.17475728155339806
Chelsea,Arsenal,1,1,D,1.0,0.0,H,2002-03,101.9,68.92857142857143,0.6051660516605166,0.36900369003690037
Liverpool,Newcastle,2,2,D,0.0,0.0,D,2002-03,70.07407407407408,0.0,0.5793357933579336,0.1910569105691057
Arsenal,Man City,2,1,H,2.0,1.0,H,2002-03,68.92857142857143,81.95,0.6383763837638377,0.33482142857142855
Southampton,Everton,1,0,H,0.0,0.0,D,2002-03,60.0,62.32142857142857,0.41262135922330095,0.21033210332103322
West Ham,West Brom,0,1,A,0.0,1.0,A,2002-03,68.04545454545455,71.26315789473684,0.371900826446281,0.15333333333333332
Chelsea,Newcastle,3,0,H,2.0,0.0,H,2002-03,101.9,0.0,0.6051660516605166,0.1910569105691057
West Brom,Southampton,1,0,H,0.0,0.0,D,2002-03,71.26315789473684,60.0,0.28,0.17475728155339806
Tottenham,West Ham,3,2,H,0.0,0.0,D,2002-03,95.5,68.04545454545455,0.4944649446494465,0.19421487603305784
Liverpool,West Brom,2,0,H,0.0,0.0,D,2002-03,70.07407407407408,71.26315789473684,0.5793357933579336,0.15333333333333332
Man United,Tottenham,1,0,H,0.0,0.0,D,2002-03,70.6,95.5,0.6678966789667896,0.28044280442804426
West Ham,Man City,0,0,D,0.0,0.0,D,2002-03,68.04545454545455,81.95,0.371900826446281,0.33482142857142855
Chelsea,West Ham,2,3,A,1.0,1.0,D,2002-03,101.9,68.04545454545455,0.6051660516605166,0.19421487603305784
Man City,Liverpool,0,3,A,0.0,1.0,A,2002-03,81.95,70.07407407407408,0.5401785714285714,0.35424354243542433
Newcastle,West Brom,2,1,H,1.0,1.0,D,2002-03,0.0,71.26315789473684,0.44715447154471544,0.15333333333333332
Southampton,Man City,2,0,H,2.0,0.0,H,2002-03,60.0,81.95,0.41262135922330095,0.33482142857142855
Liverpool,Chelsea,1,0,H,0.0,0.0,D,2002-03,70.07407407407408,101.9,0.5793357933579336,0.42435424354243545
Man United,Everton,3,0,H,0.0,0.0,D,2002-03,70.6,62.32142857142857,0.6678966789667896,0.21033210332103322
Everton,Arsenal,2,1,H,1.0,1.0,D,2002-03,62.32142857142857,68.92857142857143,0.42435424354243545,0.36900369003690037
Man City,Chelsea,0,3,A,0.0,0.0,D,2002-03,81.95,101.9,0.5401785714285714,0.42435424354243545
Chelsea,West Brom,2,0,H,1.0,0.0,H,2002-03,101.9,71.26315789473684,0.6051660516605166,0.15333333333333332
Liverpool,Tottenham,2,1,H,0.0,0.0,D,2002-03,70.07407407407408,95.5,0.5793357933579336,0.28044280442804426
West Ham,Everton,0,1,A,0.0,0.0,D,2002-03,68.04545454545455,62.32142857142857,0.371900826446281,0.21033210332103322
Liverpool,West Ham,2,0,H,1.0,0.0,H,2002-03,70.07407407407408,68.04545454545455,0.5793357933579336,0.19421487603305784
Man United,Southampton,2,1,H,1.0,1.0,D,2002-03,70.6,60.0,0.6678966789667896,0.17475728155339806
West Brom,Man City,1,2,A,0.0,0.0,D,2002-03,71.26315789473684,81.95,0.28,0.33482142857142855
Tottenham,Chelsea,0,0,D,0.0,0.0,D,2002-03,95.5,101.9,0.4944649446494465,0.42435424354243545
Arsenal,Newcastle,1,0,H,1.0,0.0,H,2002-03,68.92857142857143,0.0,0.6383763837638377,0.1910569105691057
Man City,Man United,3,1,H,2.0,1.0,H,2002-03,81.95,70.6,0.5401785714285714,0.47601476014760147
Arsenal,Tottenham,3,0,H,1.0,0.0,H,2002-03,68.92857142857143,95.5,0.6383763837638377,0.28044280442804426
Newcastle,Southampton,2,1,H,1.0,1.0,D,2002-03,0.0,60.0,0.44715447154471544,0.17475728155339806
West Ham,Man United,1,1,D,0.0,1.0,A,2002-03,68.04545454545455,70.6,0.371900826446281,0.47601476014760147
Everton,West Brom,1,0,H,1.0,0.0,H,2002-03,62.32142857142857,71.26315789473684,0.42435424354243545,0.15333333333333332
Man United,Newcastle,5,3,H,3.0,1.0,H,2002-03,70.6,0.0,0.6678966789667896,0.1910569105691057
Southampton,Arsenal,3,2,H,1.0,1.0,D,2002-03,60.0,68.92857142857143,0.41262135922330095,0.36900369003690037
Liverpool,Man United,1,2,A,0.0,0.0,D,2002-03,70.07407407407408,70.6,0.5793357933579336,0.47601476014760147
Newcastle,Everton,2,1,H,0.0,1.0,A,2002-03,0.0,62.32142857142857,0.44715447154471544,0.21033210332103322
West Ham,Southampton,0,1,A,0.0,0.0,D,2002-03,68.04545454545455,60.0,0.371900826446281,0.17475728155339806
Everton,Chelsea,1,3,A,1.0,2.0,A,2002-03,62.32142857142857,101.9,0.42435424354243545,0.42435424354243545
Man United,Arsenal,2,0,H,1.0,0.0,H,2002-03,70.6,68.92857142857143,0.6678966789667896,0.36900369003690037
Tottenham,West Brom,3,1,H,2.0,0.0,H,2002-03,95.5,71.26315789473684,0.4944649446494465,0.15333333333333332
Man United,West Ham,3,0,H,2.0,0.0,H,2002-03,70.6,68.04545454545455,0.6678966789667896,0.19421487603305784
Southampton,Newcastle,1,1,D,0.0,0.0,D,2002-03,60.0,0.0,0.41262135922330095,0.1910569105691057
Tottenham,Arsenal,1,1,D,1.0,1.0,D,2002-03,95.5,68.92857142857143,0.4944649446494465,0.36900369003690037
Liverpool,Everton,0,0,D,0.0,0.0,D,2002-03,70.07407407407408,62.32142857142857,0.5793357933579336,0.21033210332103322
Man City,Tottenham,2,3,A,1.0,1.0,D,2002-03,81.95,95.5,0.5401785714285714,0.28044280442804426
Chelsea,Southampton,0,0,D,0.0,0.0,D,2002-03,101.9,60.0,0.6051660516605166,0.17475728155339806
West Brom,Arsenal,1,2,A,1.0,0.0,H,2002-03,71.26315789473684,68.92857142857143,0.28,0.36900369003690037
Arsenal,Liverpool,1,1,D,0.0,0.0,D,2002-03,68.92857142857143,70.07407407407408,0.6383763837638377,0.35424354243542433
Newcastle,Tottenham,2,1,H,1.0,0.0,H,2002-03,0.0,95.5,0.44715447154471544,0.28044280442804426
Arsenal,Chelsea,3,2,H,1.0,0.0,H,2002-03,68.92857142857143,101.9,0.6383763837638377,0.42435424354243545
Everton,Man City,2,2,D,1.0,1.0,D,2002-03,62.32142857142857,81.95,0.42435424354243545,0.33482142857142855
Newcastle,Liverpool,1,0,H,1.0,0.0,H,2002-03,0.0,70.07407407407408,0.44715447154471544,0.35424354243542433
Southampton,Tottenham,1,0,H,0.0,0.0,D,2002-03,60.0,95.5,0.41262135922330095,0.28044280442804426
West Brom,Man United,1,3,A,1.0,2.0,A,2002-03,71.26315789473684,70.6,0.28,0.47601476014760147
West Ham,Newcastle,2,2,D,2.0,1.0,H,2002-03,68.04545454545455,0.0,0.371900826446281,0.1910569105691057
Tottenham,Everton,4,3,H,1.0,1.0,D,2002-03,95.5,62.32142857142857,0.4944649446494465,0.21033210332103322
Man United,Chelsea,2,1,H,1.0,1.0,D,2002-03,70.6,101.9,0.6678966789667896,0.42435424354243545
Newcastle,Man City,2,0,H,1.0,0.0,H,2002-03,0.0,81.95,0.44715447154471544,0.33482142857142855
Southampton,Liverpool,0,1,A,0.0,1.0,A,2002-03,60.0,70.07407407407408,0.41262135922330095,0.35424354243542433
Arsenal,West Ham,3,1,H,1.0,1.0,D,2002-03,68.92857142857143,68.04545454545455,0.6383763837638377,0.19421487603305784
Liverpool,Arsenal,2,2,D,0.0,1.0,A,2002-03,70.07407407407408,68.92857142857143,0.5793357933579336,0.36900369003690037
Tottenham,Newcastle,0,1,A,0.0,0.0,D,2002-03,95.5,0.0,0.4944649446494465,0.1910569105691057
Chelsea,Tottenham,1,1,D,1.0,1.0,D,2002-03,101.9,95.5,0.6051660516605166,0.28044280442804426
Man City,West Brom,1,2,A,1.0,1.0,D,2002-03,81.95,71.26315789473684,0.5401785714285714,0.15333333333333332
Southampton,Man United,0,2,A,0.0,2.0,A,2002-03,60.0,70.6,0.41262135922330095,0.47601476014760147
West Ham,Liverpool,0,3,A,0.0,2.0,A,2002-03,68.04545454545455,70.07407407407408,0.371900826446281,0.35424354243542433
Man United,Man City,1,1,D,1.0,0.0,H,2002-03,70.6,81.95,0.6678966789667896,0.33482142857142855
Newcastle,Arsenal,1,1,D,0.0,1.0,A,2002-03,0.0,68.92857142857143,0.44715447154471544,0.36900369003690037
Everton,Southampton,2,1,H,0.0,1.0,A,2002-03,62.32142857142857,60.0,0.42435424354243545,0.17475728155339806
Man City,Arsenal,1,5,A,0.0,4.0,A,2002-03,81.95,68.92857142857143,0.5401785714285714,0.36900369003690037
West Brom,West Ham,1,2,A,0.0,1.0,A,2002-03,71.26315789473684,68.04545454545455,0.28,0.19421487603305784
Newcastle,Chelsea,2,1,H,1.0,1.0,D,2002-03,0.0,101.9,0.44715447154471544,0.42435424354243545
Southampton,West Brom,1,0,H,1.0,0.0,H,2002-03,60.0,71.26315789473684,0.41262135922330095,0.15333333333333332
West Ham,Tottenham,2,0,H,1.0,0.0,H,2002-03,68.04545454545455,95.5,0.371900826446281,0.28044280442804426
Everton,West Ham,0,0,D,0.0,0.0,D,2002-03,62.32142857142857,68.04545454545455,0.42435424354243545,0.19421487603305784
Tottenham,Liverpool,2,3,A,0.0,0.0,D,2002-03,95.5,70.07407407407408,0.4944649446494465,0.35424354243542433
West Brom,Chelsea,0,2,A,0.0,1.0,A,2002-03,71.26315789473684,101.9,0.28,0.42435424354243545
Chelsea,Man City,5,0,H,2.0,0.0,H,2002-03,101.9,81.95,0.6051660516605166,0.33482142857142855
Arsenal,Everton,2,1,H,1.0,0.0,H,2002-03,68.92857142857143,62.32142857142857,0.6383763837638377,0.21033210332103322
Man United,Liverpool,4,0,H,1.0,0.0,H,2002-03,70.6,70.07407407407408,0.6678966789667896,0.35424354243542433
Southampton,West Ham,1,1,D,1.0,0.0,H,2002-03,60.0,68.04545454545455,0.41262135922330095,0.19421487603305784
Everton,Newcastle,2,1,H,1.0,1.0,D,2002-03,62.32142857142857,0.0,0.42435424354243545,0.1910569105691057
Newcastle,Man United,2,6,A,1.0,4.0,A,2002-03,0.0,70.6,0.44715447154471544,0.47601476014760147
West Brom,Everton,1,2,A,1.0,2.0,A,2002-03,71.26315789473684,62.32142857142857,0.28,0.21033210332103322
Arsenal,Man United,2,2,D,0.0,1.0,A,2002-03,68.92857142857143,70.6,0.6383763837638377,0.47601476014760147
Tottenham,Man City,0,2,A,0.0,2.0,A,2002-03,95.5,81.95,0.4944649446494465,0.33482142857142855
Everton,Liverpool,1,2,A,0.0,1.0,A,2002-03,62.32142857142857,70.07407407407408,0.42435424354243545,0.35424354243542433
Chelsea,Everton,4,1,H,1.0,0.0,H,2002-03,101.9,62.32142857142857,0.6051660516605166,0.21033210332103322
West Brom,Tottenham,2,3,A,1.0,1.0,D,2002-03,71.26315789473684,95.5,0.28,0.28044280442804426
West Brom,Liverpool,0,6,A,0.0,1.0,A,2002-03,71.26315789473684,70.07407407407408,0.28,0.35424354243542433
Man City,West Ham,0,1,A,0.0,0.0,D,2002-03,81.95,68.04545454545455,0.5401785714285714,0.19421487603305784
Tottenham,Man United,0,2,A,0.0,0.0,D,2002-03,95.5,70.6,0.4944649446494465,0.47601476014760147
Liverpool,Man City,1,2,A,0.0,0.0,D,2002-03,70.07407407407408,81.95,0.5793357933579336,0.33482142857142855
West Ham,Chelsea,1,0,H,0.0,0.0,D,2002-03,68.04545454545455,101.9,0.371900826446281,0.42435424354243545
Arsenal,Southampton,6,1,H,5.0,1.0,H,2002-03,68.92857142857143,60.0,0.6383763837638377,0.17475728155339806
Chelsea,Liverpool,2,1,H,2.0,1.0,H,2002-03,101.9,70.07407407407408,0.6051660516605166,0.35424354243542433
Everton,Man United,1,2,A,1.0,1.0,D,2002-03,62.32142857142857,70.6,0.42435424354243545,0.47601476014760147
Man City,Southampton,0,1,A,0.0,1.0,A,2002-03,81.95,60.0,0.5401785714285714,0.17475728155339806
West Brom,Newcastle,2,2,D,0.0,1.0,A,2002-03,71.26315789473684,0.0,0.28,0.1910569105691057
Arsenal,Everton,2,1,H,1.0,0.0,H,2003-04,68.92857142857143,62.32142857142857,0.6383763837638377,0.21033210332103322
Leicester,Southampton,2,2,D,2.0,0.0,H,2003-04,59.875,60.0,0.34965034965034963,0.17475728155339806
Liverpool,Chelsea,1,2,A,0.0,1.0,A,2003-04,70.07407407407408,101.9,0.5793357933579336,0.42435424354243545
Chelsea,Leicester,2,1,H,2.0,1.0,H,2003-04,101.9,59.875,0.6051660516605166,0.23776223776223776
Newcastle,Man United,1,2,A,1.0,0.0,H,2003-04,0.0,70.6,0.44715447154471544,0.47601476014760147
Liverpool,Tottenham,0,0,D,0.0,0.0,D,2003-04,70.07407407407408,95.5,0.5793357933579336,0.28044280442804426
Everton,Liverpool,0,3,A,0.0,1.0,A,2003-04,62.32142857142857,70.07407407407408,0.42435424354243545,0.35424354243542433
Man City,Arsenal,1,2,A,1.0,0.0,H,2003-04,81.95,68.92857142857143,0.5401785714285714,0.36900369003690037
Southampton,Man United,1,0,H,0.0,0.0,D,2003-04,60.0,70.6,0.41262135922330095,0.47601476014760147
Chelsea,Tottenham,4,2,H,2.0,1.0,H,2003-04,101.9,95.5,0.6051660516605166,0.28044280442804426
Everton,Newcastle,2,2,D,0.0,0.0,D,2003-04,62.32142857142857,0.0,0.42435424354243545,0.1910569105691057
Liverpool,Leicester,2,1,H,1.0,0.0,H,2003-04,70.07407407407408,59.875,0.5793357933579336,0.23776223776223776
Tottenham,Southampton,1,3,A,0.0,2.0,A,2003-04,95.5,60.0,0.4944649446494465,0.17475728155339806
Man United,Arsenal,0,0,D,0.0,0.0,D,2003-04,70.6,68.92857142857143,0.6678966789667896,0.36900369003690037
Arsenal,Newcastle,3,2,H,1.0,1.0,D,2003-04,68.92857142857143,0.0,0.6383763837638377,0.1910569105691057
Leicester,Man United,1,4,A,0.0,3.0,A,2003-04,59.875,70.6,0.34965034965034963,0.47601476014760147
Man City,Tottenham,0,0,D,0.0,0.0,D,2003-04,81.95,95.5,0.5401785714285714,0.28044280442804426
Liverpool,Arsenal,1,2,A,1.0,1.0,D,2003-04,70.07407407407408,68.92857142857143,0.5793357933579336,0.36900369003690037
Newcastle,Southampton,1,0,H,1.0,0.0,H,2003-04,0.0,60.0,0.44715447154471544,0.17475728155339806
Tottenham,Everton,3,0,H,1.0,0.0,H,2003-04,95.5,62.32142857142857,0.4944649446494465,0.21033210332103322
Arsenal,Chelsea,2,1,H,1.0,1.0,D,2003-04,68.92857142857143,101.9,0.6383763837638377,0.42435424354243545
Everton,Southampton,0,0,D,0.0,0.0,D,2003-04,62.32142857142857,60.0,0.42435424354243545,0.17475728155339806
Leicester,Tottenham,1,2,A,1.0,0.0,H,2003-04,59.875,95.5,0.34965034965034963,0.28044280442804426
Chelsea,Man City,1,0,H,1.0,0.0,H,2003-04,101.9,81.95,0.6051660516605166,0.33482142857142855
Everton,Chelsea,0,1,A,0.0,0.0,D,2003-04,62.32142857142857,101.9,0.42435424354243545,0.42435424354243545
Southampton,Man City,0,2,A,0.0,1.0,A,2003-04,60.0,81.95,0.41262135922330095,0.33482142857142855
Arsenal,Tottenham,2,1,H,0.0,1.0,A,2003-04,68.92857142857143,95.5,0.6383763837638377,0.28044280442804426
Chelsea,Newcastle,5,0,H,3.0,0.0,H,2003-04,101.9,0.0,0.6051660516605166,0.1910569105691057
Liverpool,Man United,1,2,A,0.0,0.0,D,2003-04,70.07407407407408,70.6,0.5793357933579336,0.47601476014760147
Man City,Leicester,0,3,A,0.0,1.0,A,2003-04,81.95,59.875,0.5401785714285714,0.23776223776223776
Newcastle,Man City,3,0,H,0.0,0.0,D,2003-04,0.0,81.95,0.44715447154471544,0.33482142857142855
Southampton,Chelsea,0,1,A,0.0,0.0,D,2003-04,60.0,101.9,0.41262135922330095,0.42435424354243545
Chelsea,Man United,1,0,H,1.0,0.0,H,2003-04,101.9,70.6,0.6051660516605166,0.47601476014760147
Leicester,Arsenal,1,1,D,0.0,0.0,D,2003-04,59.875,68.92857142857143,0.34965034965034963,0.36900369003690037
Newcastle,Liverpool,1,1,D,0.0,1.0,A,2003-04,0.0,70.07407407407408,0.44715447154471544,0.35424354243542433
Everton,Man City,0,0,D,0.0,0.0,D,2003-04,62.32142857142857,81.95,0.42435424354243545,0.33482142857142855
Liverpool,Southampton,1,2,A,0.0,1.0,A,2003-04,70.07407407407408,60.0,0.5793357933579336,0.17475728155339806
Man United,Man City,3,1,H,2.0,0.0,H,2003-04,70.6,81.95,0.6678966789667896,0.33482142857142855
Newcastle,Tottenham,4,0,H,1.0,0.0,H,2003-04,0.0,95.5,0.44715447154471544,0.28044280442804426
Everton,Leicester,3,2,H,1.0,1.0,D,2003-04,62.32142857142857,59.875,0.42435424354243545,0.23776223776223776
Tottenham,Man United,1,2,A,0.0,2.0,A,2003-04,95.5,70.6,0.4944649446494465,0.47601476014760147
Leicester,Newcastle,1,1,D,0.0,0.0,D,2003-04,59.875,0.0,0.34965034965034963,0.1910569105691057
Man United,Everton,3,2,H,2.0,1.0,H,2003-04,70.6,62.32142857142857,0.6678966789667896,0.21033210332103322
Man City,Liverpool,2,2,D,1.0,0.0,H,2003-04,81.95,70.07407407407408,0.5401785714285714,0.35424354243542433
Southampton,Arsenal,0,1,A,0.0,1.0,A,2003-04,60.0,68.92857142857143,0.41262135922330095,0.36900369003690037
Chelsea,Liverpool,0,1,A,0.0,1.0,A,2003-04,101.9,70.07407407407408,0.6051660516605166,0.35424354243542433
Everton,Arsenal,1,1,D,0.0,1.0,A,2003-04,62.32142857142857,68.92857142857143,0.42435424354243545,0.36900369003690037
Southampton,Leicester,0,0,D,0.0,0.0,D,2003-04,60.0,59.875,0.41262135922330095,0.23776223776223776
Leicester,Chelsea,0,4,A,0.0,2.0,A,2003-04,59.875,101.9,0.34965034965034963,0.42435424354243545
Man United,Newcastle,0,0,D,0.0,0.0,D,2003-04,70.6,0.0,0.6678966789667896,0.1910569105691057
Tottenham,Liverpool,2,1,H,1.0,0.0,H,2003-04,95.5,70.07407407407408,0.4944649446494465,0.35424354243542433
Liverpool,Everton,0,0,D,0.0,0.0,D,2003-04,70.07407407407408,62.32142857142857,0.5793357933579336,0.21033210332103322
Man United,Southampton,3,2,H,2.0,1.0,H,2003-04,70.6,60.0,0.6678966789667896,0.17475728155339806
Arsenal,Man City,2,1,H,1.0,0.0,H,2003-04,68.92857142857143,81.95,0.6383763837638377,0.33482142857142855
Everton,Man United,3,4,A,0.0,3.0,A,2003-04,62.32142857142857,70.6,0.42435424354243545,0.47601476014760147
Newcastle,Leicester,3,1,H,2.0,0.0,H,2003-04,0.0,59.875,0.44715447154471544,0.23776223776223776
Arsenal,Southampton,2,0,H,1.0,0.0,H,2003-04,68.92857142857143,60.0,0.6383763837638377,0.17475728155339806
Liverpool,Man City,2,1,H,1.0,0.0,H,2003-04,70.07407407407408,81.95,0.5793357933579336,0.33482142857142855
Chelsea,Arsenal,1,2,A,1.0,2.0,A,2003-04,101.9,68.92857142857143,0.6051660516605166,0.36900369003690037
Southampton,Everton,3,3,D,0.0,2.0,A,2003-04,60.0,62.32142857142857,0.41262135922330095,0.21033210332103322
Tottenham,Leicester,4,4,D,3.0,1.0,H,2003-04,95.5,59.875,0.4944649446494465,0.23776223776223776
Man City,Chelsea,0,1,A,0.0,0.0,D,2003-04,81.95,101.9,0.5401785714285714,0.42435424354243545
Man City,Man United,4,1,H,2.0,1.0,H,2003-04,81.95,70.6,0.5401785714285714,0.47601476014760147
Southampton,Liverpool,2,0,H,0.0,0.0,D,2003-04,60.0,70.07407407407408,0.41262135922330095,0.35424354243542433
Tottenham,Newcastle,1,0,H,0.0,0.0,D,2003-04,95.5,0.0,0.4944649446494465,0.1910569105691057
Leicester,Everton,1,1,D,0.0,0.0,D,2003-04,59.875,62.32142857142857,0.34965034965034963,0.21033210332103322
Man United,Tottenham,3,0,H,1.0,0.0,H,2003-04,70.6,95.5,0.6678966789667896,0.28044280442804426
Southampton,Tottenham,1,0,H,0.0,0.0,D,2003-04,60.0,95.5,0.41262135922330095,0.28044280442804426
Arsenal,Man United,1,1,D,0.0,0.0,D,2003-04,68.92857142857143,70.6,0.6383763837638377,0.47601476014760147
Leicester,Liverpool,0,0,D,0.0,0.0,D,2003-04,59.875,70.07407407407408,0.34965034965034963,0.35424354243542433
Newcastle,Everton,4,2,H,2.0,1.0,H,2003-04,0.0,62.32142857142857,0.44715447154471544,0.21033210332103322
Tottenham,Chelsea,0,1,A,0.0,1.0,A,2003-04,95.5,101.9,0.4944649446494465,0.42435424354243545
Arsenal,Liverpool,4,2,H,1.0,2.0,A,2003-04,68.92857142857143,70.07407407407408,0.6383763837638377,0.35424354243542433
Everton,Tottenham,3,1,H,3.0,0.0,H,2003-04,62.32142857142857,95.5,0.42435424354243545,0.28044280442804426
Newcastle,Arsenal,0,0,D,0.0,0.0,D,2003-04,0.0,68.92857142857143,0.44715447154471544,0.36900369003690037
Tottenham,Man City,1,1,D,0.0,1.0,A,2003-04,95.5,81.95,0.4944649446494465,0.33482142857142855
Man United,Leicester,1,0,H,0.0,0.0,D,2003-04,70.6,59.875,0.6678966789667896,0.23776223776223776
Chelsea,Everton,0,0,D,0.0,0.0,D,2003-04,101.9,62.32142857142857,0.6051660516605166,0.21033210332103322
Man City,Southampton,1,3,A,0.0,1.0,A,2003-04,81.95,60.0,0.5401785714285714,0.17475728155339806
Leicester,Man City,1,1,D,0.0,1.0,A,2003-04,59.875,81.95,0.34965034965034963,0.33482142857142855
Man United,Liverpool,0,1,A,0.0,0.0,D,2003-04,70.6,70.07407407407408,0.6678966789667896,0.35424354243542433
Newcastle,Chelsea,2,1,H,1.0,1.0,D,2003-04,0.0,101.9,0.44715447154471544,0.42435424354243545
Tottenham,Arsenal,2,2,D,0.0,2.0,A,2003-04,95.5,68.92857142857143,0.4944649446494465,0.36900369003690037
Chelsea,Southampton,4,0,H,0.0,0.0,D,2003-04,101.9,60.0,0.6051660516605166,0.17475728155339806
Man City,Newcastle,1,0,H,0.0,0.0,D,2003-04,81.95,0.0,0.5401785714285714,0.1910569105691057
Man United,Chelsea,1,1,D,0.0,1.0,A,2003-04,70.6,101.9,0.6678966789667896,0.42435424354243545
Southampton,Newcastle,3,3,D,2.0,2.0,D,2003-04,60.0,0.0,0.41262135922330095,0.1910569105691057
Arsenal,Leicester,2,1,H,0.0,1.0,A,2003-04,68.92857142857143,59.875,0.6383763837638377,0.23776223776223776
Liverpool,Newcastle,1,1,D,0.0,1.0,A,2003-04,70.07407407407408,0.0,0.5793357933579336,0.1910569105691057
Man City,Everton,5,1,H,3.0,0.0,H,2003-04,81.95,62.32142857142857,0.5401785714285714,0.21033210332103322
Tottenham,Liverpool,1,1,D,0.0,1.0,A,2004-05,95.5,70.07407407407408,0.4944649446494465,0.35424354243542433
Chelsea,Man United,1,0,H,1.0,0.0,H,2004-05,101.9,70.6,0.6051660516605166,0.47601476014760147
Everton,Arsenal,1,4,A,0.0,2.0,A,2004-05,62.32142857142857,68.92857142857143,0.42435424354243545,0.36900369003690037
Crystal Palace,Everton,1,3,A,1.0,1.0,D,2004-05,63.61904761904762,62.32142857142857,0.2818181818181818,0.21033210332103322
Liverpool,Man City,2,1,H,0.0,1.0,A,2004-05,70.07407407407408,81.95,0.5793357933579336,0.33482142857142855
Newcastle,Tottenham,0,1,A,0.0,0.0,D,2004-05,0.0,95.5,0.44715447154471544,0.28044280442804426
Crystal Palace,Chelsea,0,2,A,0.0,1.0,A,2004-05,63.61904761904762,101.9,0.2818181818181818,0.42435424354243545
West Brom,Tottenham,1,1,D,1.0,1.0,D,2004-05,71.26315789473684,95.5,0.28,0.28044280442804426
Chelsea,Southampton,2,1,H,2.0,1.0,H,2004-05,101.9,60.0,0.6051660516605166,0.17475728155339806
Everton,West Brom,2,1,H,1.0,1.0,D,2004-05,62.32142857142857,71.26315789473684,0.42435424354243545,0.15333333333333332
Man United,Everton,0,0,D,0.0,0.0,D,2004-05,70.6,62.32142857142857,0.6678966789667896,0.21033210332103322
Liverpool,West Brom,3,0,H,2.0,0.0,H,2004-05,70.07407407407408,71.26315789473684,0.5793357933579336,0.15333333333333332
Man City,Everton,0,1,A,0.0,0.0,D,2004-05,81.95,62.32142857142857,0.5401785714285714,0.21033210332103322
Crystal Palace,Man City,1,2,A,0.0,0.0,D,2004-05,63.61904761904762,81.95,0.2818181818181818,0.33482142857142855
Chelsea,Tottenham,0,0,D,0.0,0.0,D,2004-05,101.9,95.5,0.6051660516605166,0.28044280442804426
